candidate_id,anchor,priority_rank,surface_form,normalized_concept,lexical_family,layer,primary_voice,expression_mode,candidate_provenance,search_primary_source,search_query,search_query_type,search_status,search_total_results,search_unique_results_if_available,search_strict_window_results,search_contextual_window_results,search_retrieval_date,search_api_or_interface,search_exactness,search_secondary_source,search_secondary_total_results,search_notes
FT-SEED-R1B-P-0607-18,2006–2007,18,water shortages,generic damage,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.10; project candidate FT-SEED-R1B-P-0607-18; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""water shortages"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,223,223,4,10,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-0607-19,2006–2007,19,coastal flooding,generic damage,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.10; project candidate FT-SEED-R1B-P-0607-19; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""coastal flooding"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,87,87,1,4,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,22058,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-0607-20,2006–2007,20,worst impacts,generic damage,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.10; project candidate FT-SEED-R1B-P-0607-20; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""worst impacts"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,13,13,0,1,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-0607-21,2006–2007,21,Be Worried. Be Very Worried.,prescribed worry,worry,C,V3,E1,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.10; project candidate FT-SEED-R1B-P-0607-21; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""Be Worried. Be Very Worried."" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_ZERO,0,0,0,0,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,41,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-0607-22,2006–2007,22,personally worry,elicited worry category,worry,C,V5,E3,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.10; project candidate FT-SEED-R1B-P-0607-22; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""personally worry"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_ZERO,0,0,0,0,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-0607-23,2006–2007,23,worry a great deal,elicited worry category,worry,C,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.10; project candidate FT-SEED-R1B-P-0607-23; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""worry a great deal"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,3,3,0,0,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-0607-24,2006–2007,24,serious problem,generic damage,harm_loss_consequences,D,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.10; project candidate FT-SEED-R1B-P-0607-24; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""serious problem"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,2579,2579,80,147,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-0607-25,2006–2007,25,danger,hazard evaluation,danger_threat,D,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.10; project candidate FT-SEED-R1B-P-0607-25; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""danger"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,37158,37158,1050,2139,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,"Metadata text-item count; not a full-text lexical frequency. Secondary metric: HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":62814,""costUsd"":0.001,""daily"
FT-SEED-R1B-P-0607-26,2006–2007,26,urgent threat,institutional climate threat,danger_threat,D,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.10; project candidate FT-SEED-R1B-P-0607-26; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""urgent threat"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,11,11,0,0,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-0607-27,2006–2007,27,dangerous impacts,institutional climate threat,danger_threat,D,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.10; project candidate FT-SEED-R1B-P-0607-27; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""dangerous impacts"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,3,3,0,0,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-0607-28,2006–2007,28,drastic action,generic damage,harm_loss_consequences,D,V5,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.10; project candidate FT-SEED-R1B-P-0607-28; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""drastic action"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,532,532,2,4,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-0607-29,2006–2007,29,dangerous climate change,modern climate change,climate,D,V4,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.10; project candidate FT-SEED-R1B-P-0607-29; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""dangerous climate change"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,28,28,2,5,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,"Metadata text-item count; not a full-text lexical frequency. Secondary metric: HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":62768,""costUsd"":0.001,""daily"
FT-SEED-R1B-P-0607-30,2006–2007,30,threatens serious negative effects,institutional climate threat,danger_threat,D,V4,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.10; project candidate FT-SEED-R1B-P-0607-30; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""threatens serious negative effects"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_ZERO,0,0,0,0,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-01,2015,1,climate change,modern climate change,climate,B,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-01; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""climate change"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,30525,30525,656,1334,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,2549592,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-2015-02,2015,2,threat of climate change,modern climate change,climate,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-02; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""threat of climate change"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,42,42,2,3,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-03,2015,3,global average temperature,global aggregate temperature,temperature_threshold,A,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-03; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""global average temperature"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,25,25,1,2,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-04,2015,4,well below 2°C above pre-industrial levels,2°C threshold,temperature_threshold,A,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-04; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""well below 2°C above pre-industrial levels"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,2,2,1,1,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-05,2015,5,1.5°C above pre-industrial levels,1.5°C threshold,temperature_threshold,A,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-05; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""1.5°C above pre-industrial levels"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,3,3,1,1,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,11609,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-2015-06,2015,6,pre-industrial levels,historical climate / climatological condition,climate,B,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-06; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""pre-industrial levels"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,30,30,1,1,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-07,2015,7,risks and impacts,administrative risk assessment,risk,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-07; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""risks and impacts"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,27,27,1,3,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-08,2015,8,adverse impacts,generic damage,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-08; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""adverse impacts"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,442,442,4,25,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,115739,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-2015-09,2015,9,adverse effects of climate change,modern climate change,climate,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-09; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""adverse effects of climate change"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,41,41,1,1,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,12883,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-2015-10,2015,10,greenhouse gas emissions,anthropogenic greenhouse-gas emissions,carbon_greenhouse,B,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-10; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""greenhouse gas emissions"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,1078,1078,22,102,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-11,2015,11,climate resilience,generic damage,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-11; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""climate resilience"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,196,196,4,7,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,71130,Metadata text-item count; not a full-text lexical frequency. Secondary metric: Scholarly work discoverability count over OpenAlex search fields; not a corpus word frequency.
FT-SEED-R1B-P-2015-12,2015,12,vulnerability,vulnerability,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-12; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""vulnerability"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,13888,13888,333,1289,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-13,2015,13,vulnerable groups,vulnerability,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-13; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""vulnerable groups"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,359,359,12,49,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-14,2015,14,loss and damage,loss and damage,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-14; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""loss and damage"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,86,86,4,4,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-15,2015,15,extreme weather events,generic damage,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-15; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""extreme weather events"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,251,251,9,30,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-16,2015,16,slow onset events,generic damage,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-16; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""slow onset events"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,2,2,1,1,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-17,2015,17,risk of loss and damage,administrative risk assessment,risk,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-17; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""risk of loss and damage"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,2,2,1,1,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-18,2015,18,early warning systems,generic damage,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-18; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""early warning systems"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,833,833,18,56,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-19,2015,19,emergency preparedness,emergency response category,crisis_emergency,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-19; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""emergency preparedness"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,1406,1406,30,100,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-20,2015,20,irreversible and permanent loss and damage,loss and damage,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-20; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""irreversible and permanent loss and damage"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,1,1,1,1,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
FT-SEED-R1B-P-2015-21,2015,21,comprehensive risk assessment and management,administrative risk assessment,risk,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-21; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""comprehensive risk assessment and management"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,1,1,1,1,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,"Metadata text-item count; not a full-text lexical frequency. Secondary metric: HTTP 429: {""error"":""Rate limit exceeded"",""message"":""Insufficient budget. This request costs $0.001 but you only have $0 remaining. Resets at midnight UTC. Need more? Add funds at https://openalex.org/pricing"",""retryAfter"":63036,""costUsd"":0.001,""daily"
FT-SEED-R1B-P-2015-22,2015,22,non-economic losses,non-economic losses,harm_loss_consequences,D,V2,E5,"RECONSTRUCTED_FROM_REPORT; Fear of Temperature_ Stratified Lexical Expansion, Voice Mapping, and Semantic-Relational Pre-Valida.pdf; p.11; project candidate FT-SEED-R1B-P-2015-22; original visible ID not available",INTERNET_ARCHIVE_METADATA_TEXT_ITEM_COUNT,"""non-economic losses"" AND mediatype:texts",PHRASE_METADATA_SEARCH,COMPLETED_NONZERO,1,1,1,1,2026-08-26,https://archive.org/advancedsearch.php,EXACT_PHRASE,OPENALEX_WORK_COUNT,,Metadata text-item count; not a full-text lexical frequency. Secondary metric: NOT_RUN_OPENALEX_DAILY_BUDGET_EXHAUSTED: shared provider response retained; no count fabricated.
